id,rdf:type,dct:rights/cc:attributionName,dct:rights/karstlink:licenceType,dct:rights/dct:created,dct:rights/dct:modified,dct:rights/cc:attributionURL,rdfs:label,gn:alternateName,schema:containedInPlace,w3geo:latitude ,w3geo:longitude,w3geo:altitude,dwc:coordinatePrecision ,karstlink:length ,karstlink:verticalExtend,karstlink:extendBelowEntrance,karstlink:extendAboveEntrance,gn:countryCode,karstlink:discoveredBy,karstlink:hasAccessDocument/dct:creator,karstlink:hasAccessDocument/dc:language,karstlink:hasAccessDocument/dct:title,karstlink:hasAccessDocument/dct:description,karstlink:hasDescriptionDocument/dct:creator,karstlink:hasDescriptionDocument/dc:language,karstlink:hasDescriptionDocument/dct:title,karstlink:hasDescriptionDocument/dct:description
3956,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,09/06/2019,09/06/2019,https://www.thailandcaves.shepton.org.uk,Tham Chom Pon,RB0001,,13.62561869410131,99.58758375643707,111,,290,10,,,TH,,Martin Ellis,EN,,"A flight of steps leads to the entrance and another flight down inside so that the cave is more or less level with the plain outside. The impressive, well decorated 20 m wide and 8-10 m high main passage appears to be a relict of a major stream and contains evidence of occasional standing water. At the southern end a large daylight hole opens into a 25 m diameter chamber dominated by an 8 m reclining Buddha.The cave is a bat roost.",Martin Ellis,EN,,An attractive show cave located in Khao Chom Phon in a public park at the west end of Chom Bueng. The cave has blue tourist information signs.
3957,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,02/09/2012,02/09/2012,https://www.thailandcaves.shepton.org.uk,Tham Kap,RB0002,,13.633305059601717,99.59106043195641,0,,0,0,,,TH,,Martin Ellis,EN,,There is no further information available.,Martin Ellis,EN,,About 1 km north of Tham Chom Pon.
3958,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,02/09/2012,02/09/2012,https://www.thailandcaves.shepton.org.uk,Tham Kom Un,RB0003,,13.633305059601717,99.59106043195641,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,About 1 km north of Tham Chom Bung. No further information.
3959,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,22/04/2019,22/04/2019,https://www.thailandcaves.shepton.org.uk,Tham Khao Thalu,RB0004,,13.582011263600918,99.58695860849627,130,,30,0,,,TH,,Martin Ellis,EN,,"The arch is at the northern end of a hill, the southern end of which is being heavily quarried.",Martin Ellis,EN,,This is a natural arch 5 km south of Chom Bueng.
3960,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,02/12/2018,02/12/2018,https://www.thailandcaves.shepton.org.uk,Tham Khao Ngu,RB0005,,13.569345045322288,99.73648105444886,0,,0,0,,,TH,,Martin Ellis,EN,,"Said to be long, winding and well-decorated (local information).",Martin Ellis,EN,,Khao Ngu is 7km west of Ratchaburi.
3962,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,02/12/2018,02/12/2018,https://www.thailandcaves.shepton.org.uk,Tham Ruesi,RB0007,,13.57480580467608,99.78408793406558,30,,47,3,,,TH,,Martin Ellis,EN,,"The cave has a 3.65 m high bas-relief seated Buddha from the Dvaravati period that was carved in the 7th century by Sri Samadhigupta, the hermit of the cave. To the left of the cave a standing Buddha was carved during the Ayutthaya period, while several statues were brought in during the Bangkok period.",Martin Ellis,EN,,From the H4 in Ratchaburi take the H3291 north-west for 3.9 km. Where the H3291 crosses the H3087 it changes to the H3089. Follow the H3089 north for approximately 1 km to Wat Rai Singkhon (Wat Tham Ruesi Khao Ngu).
3963,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,02/12/2018,02/12/2018,https://www.thailandcaves.shepton.org.uk,Tham Fa Tho,RB0008,,13.574851870060991,99.77513206044443,0,,50,0,,,TH,,Martin Ellis,EN,,"This is the smallest of the Khao Ngu caves. The cave is a corridor 3 to 4 m high, about 3 m wide and the main part is 12 m long. There is an 8.2 m long reclining Buddha carved in situ on the left side as one enters the cave. This dates to the Dvaravati period and the Buddha was covered with stucco. Only fragments of the halo remain today, along with parts of the Sala tree. There is also a bas-relief of three worshippers, 2.6 m, 2.3 m and 1.5 m high, carved at the same level as the Buddha's head, on the right side of the entrance. The cave was closed by a wall decorated with ceramics during the late Ayutthaya-early Bangkok period and the worshippers appeared when the wall was removed in 1975. - Some attempt is being made to preserve this cave in the face of extensive quarrying along the range which has already reached within 30-40 m, but the interior is covered with limestone dust.",Martin Ellis,EN,,"Located at the southern end of the Khao Ngu range, 7km west of Ratchaburi. Tham Fa Tho is near the top of the hill."
3964,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,02/12/2018,02/12/2018,https://www.thailandcaves.shepton.org.uk,Tham Chin,RB0009,,13.573990682911552,99.77293878743451,0,,25,0,,,TH,,Martin Ellis,EN,,"Discovered in 1966, Tham Chin contains two Buddha images executed in the Dvaravati style, later modified during the Ayutthaya period.",Martin Ellis,EN,,"Located at the southern end of the Khao Ngu range, 7 km west of Ratchaburi.This cave is below Tham Cham."
3965,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,02/12/2018,02/12/2018,https://www.thailandcaves.shepton.org.uk,Tham Cham,RB0010,,13.57399094055717,99.77285560555642,0,,35,0,,,TH,,Martin Ellis,EN,,"Discovered in 1966, the cave is 20 m high and profusely ornamented with stucco work and paved with brick. The decorations consist of a scene of the Great Miracle of Sravasti on the north wall, the Parinirvana scene on the west wall and an unidentified scene on the right of the side entrance.",Martin Ellis,EN,,"Located at the southern end of the Khao Ngu range, 7 km west of Ratchaburi. Tham Cham is above Tham Chin."
3966,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,22/04/2019,22/04/2019,https://www.thailandcaves.shepton.org.uk,Tham Khao Bin,RB0011,,13.592335670839542,99.66661668987385,80,,250,10,,,TH,,Martin Ellis,EN,,"This cave has been the subject of extensive investment by the Tourist Authority of Thailand, with parking, picnic areas, stalls and an office having been constructed. Impressively well lit, there is basically one very wide cavern divided into profusely decorated chambers by curtains and dense clusters of small stalactites, the last chamber is particularly impressive. Conditions in the cave are discomforting due to the presence of carbon dioxide, causing resolution of calcite decoration in places. The Tourist Authority is presently installing a ducted system for circulating fresher air.",Martin Ellis,EN,,"From the H4 take the H3291 north-west towards Ban Kho Phlapla. After 3.8 km turn left (west) onto the H3087. After 4.4 km, just past the railway, the H3087 turns right (north) while the H3207 continues straight on. Turn north along the H3087 and follow it for 10 km. At the top of a hill the turning to Tham Khao Bin is on the left (south)."
3968,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,13/11/2015,13/11/2015,https://www.thailandcaves.shepton.org.uk,Tham Raet,RB0013,,13.733297749452294,99.61716106437306,90,,30,0,,,TH,,Martin Ellis,EN,,"Access to Tham Raet is up a short set of poorly maintained concrete steps. The first part of the dirt floored cave has two Buddha statues. Much of the rest of the cave seems to be a rift parallel to the cliff face, with openings to the sky.",Martin Ellis,EN,,"Tham Raet is in the grounds of a Wat which has buildings at the base, and on top of a cliff edged limestone outcrop."
3969,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,03/09/2012,03/09/2012,https://www.thailandcaves.shepton.org.uk,Tham Phra Phutthabat,RB0014,,13.716649314027533,99.76665209987992,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,"20 km north-north-west of Ratchaburi, near the Ratchaburi-Ban Pong road."
3970,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,14/12/2013,14/12/2013,https://www.thailandcaves.shepton.org.uk,Khao Tham,RB0015,,13.716649314027533,99.76665209987992,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,Ban and Wat Khao Tham are 20 km north-north-west of Ratchaburi. This is possibly the same site as Tham Phra Phutthabat (RB0014).
3971,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,02/09/2012,02/09/2012,https://www.thailandcaves.shepton.org.uk,Tham Maklua,RB0016,,13.696724081628693,99.71455258874124,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,
3972,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,22/04/2019,22/04/2019,https://www.thailandcaves.shepton.org.uk,Tham Sarika,RB0017,,13.646214874042055,99.7371533119274,48,,160,0,,,TH,,Martin Ellis,EN,,"A flight of steps leads up to the entrance, descending immediately inside to a series of joint-controlled passages about 5 m above the outside plain level. Lit by roof holes, a large seated Buddha dominates a 20 m wide decorated main chamber with several passages leading off, two of these lead to the bottom of 5 m open daylight shafts, while at the southern end of the cave are steps to a higher passage which hasn't been explored. The name 'Sarika' was given during a visit by King Rama V, while the entrance has an inscription of Prince Panupan Wong Voradej.",Martin Ellis,EN,,In a temple about 2 km west of the H3089 15km north-west of Ratchaburi.
3973,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,21/12/2016,21/12/2016,https://www.thailandcaves.shepton.org.uk,Tham Phra Non,RB0018,,13.719116418207667,99.76995246118304,30,,40,0,,,TH,,Martin Ellis,EN,,"Contains a stucco 9m long reclining Buddha, more than 100 other Buddhas and bats.",Martin Ellis,EN,,From the H4 in Ratchaburi take the H3291 north-west for 3.9km. Where the H3291 crosses the H3087 it changes to the H3089. Follow the H3089 north for 17.6km to Ban Tao Pun. The hill with the cave is signed on the left.
3974,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,09/09/2018,09/09/2018,https://www.thailandcaves.shepton.org.uk,Tham Khao Chong Pran,RB0019,,13.718567587370861,99.7719852665886,30,,312,30,,,TH,,Martin Ellis,EN,,"The cave has three main entrances, one subhorizontal entrance at the foot of the hill and two aven entrances. The gated entrance opens into a chamber with a grill over a skylight. There are hundreds of cockroaches and an hot and foul breeze blows through the cave. A small passage leads up to the main chamber which is filled with boulders, In the roof of this chamber is a fine 15m shaft. Beyond the floor and walls are completely covered with a layer of up to several centimetres of guano, the ammonia smell is unbearable and there is a constant rain of excrement, as one disturbs a small part of the 2 million bats estimated to live in the cave! At the northern end of the chamber, a climb up with a 5m wooded ladder leads to a small chamber which contained a very high concentration of bats.  The passage was not explored because of collisions with the bats. The west gallery runs into a where a diffuse light comes from a beautiful 30m aven to the surface.",Martin Ellis,EN,,From the H4 in Ratchaburi take the H3291 north-west for 3.9km. Where the H3291 crosses the H3087 it changes to the H3089. Follow the H3089 north for 17.6km to Ban Tao Pun. The hill with Tham Phra Norn is signed on the left and Tham Khao Chong Pran is signed a hundred metres further on at Wat Khao Chong Phran.
3975,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,02/09/2012,02/09/2012,https://www.thailandcaves.shepton.org.uk,Tham Kruei,RB0020,,13.627865362472717,99.74460307385085,0,,15,0,,,TH,,Martin Ellis,EN,,"The entrance has a fence and gate, opening into a single chamber 15 m long, 6 m wide with a 4 m reclining Buddha.",Martin Ellis,EN,,"About 2 km south of Tham Sarika, 2 km west of the H3087 at the 8 km post."
3976,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,02/09/2012,02/09/2012,https://www.thailandcaves.shepton.org.uk,Tham Kruei 2,RB0021,,13.627865362472717,99.74460307385085,0,,20,0,,,TH,,Martin Ellis,EN,,The cave has a seated Buddha.,Martin Ellis,EN,,Slightly higher and to the left of Tham Kruei.
3977,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,02/09/2012,02/09/2012,https://www.thailandcaves.shepton.org.uk,Tham Khao Phrik,RB0022,,13.526985128766222,99.704987389268,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,The village is 12 km west of Ratchaburi railway station.
3978,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,26/12/2017,26/12/2017,https://www.thailandcaves.shepton.org.uk,Tham Khao Tham,RB0023,,13.533317349445003,99.71665900692615,0,,0,0,,,TH,,Martin Ellis,EN,,The cave has a Buddha image and the entrance is walled up and has a door.,Martin Ellis,EN,,"Khao Tham is 20 km south-south-west of Ratchaburi, about 10 km west of the H4. The cave is at the foot of the hill."
3979,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,25/04/2017,25/04/2017,https://www.thailandcaves.shepton.org.uk,Tham Khao Ang Hin,RB0024,,13.466649839275718,99.73332031449634,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,The hill is 14km south-west of Ratchaburi. It is not the same site as the Kanchanaburi caves KA0013-KA0038.
3980,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,26/12/2017,26/12/2017,https://www.thailandcaves.shepton.org.uk,Tham Phra Ek,RB0025,,13.456441819501952,99.74253653674768,0,,30,0,,,TH,,Martin Ellis,EN,,This is a small cave with three entrances which are located behind a Buddhist shrine.,Martin Ellis,EN,,"Khao Tham Phra Ek is to the north of the H3337, 3 km east of Thung Luang."
3981,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,22/01/2016,22/01/2016,https://www.thailandcaves.shepton.org.uk,Tham Kunchon,RB0026,,13.48419725479154,99.69610298796037,35,,100,0,,,TH,,Martin Ellis,EN,,This temple cave is estimated to be 100m long.,Martin Ellis,EN,,"On Khao Tham Kunchon, 14 km west-south-west of Ratchaburi, in tambon Huai Phai."
3982,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,02/09/2012,02/09/2012,https://www.thailandcaves.shepton.org.uk,Tham Champa,RB0027,,13.483318437579099,99.69999013240813,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,15 km west-south-west of Ratchaburi.
3983,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,03/09/2012,03/09/2012,https://www.thailandcaves.shepton.org.uk,Tham Manee Mongkhon,RB0028,,13.483318437579099,99.69999013240813,0,,0,0,,,TH,,Martin Ellis,EN,,The cave has a small chamber with big formations.,Martin Ellis,EN,,In moo 4 Nam Phu.
3984,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,02/09/2012,02/09/2012,https://www.thailandcaves.shepton.org.uk,Tham Khao Sam Ngam,RB0029,,13.475046043502147,99.70615608200391,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,The hill is 14 km south-west of Ratchaburi.
3985,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,01/01/2016,01/01/2016,https://www.thailandcaves.shepton.org.uk,Tham Phran Mi,RB0030,,13.39458879878071,99.76327443918453,40,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,
3986,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,02/09/2012,02/09/2012,https://www.thailandcaves.shepton.org.uk,Tham Hop,RB0031,,13.333315119594632,99.78332114539916,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,
3987,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,03/09/2012,03/09/2012,https://www.thailandcaves.shepton.org.uk,Tham Nop,RB0032,,13.683318971851076,99.91665390794331,0,,0,0,,,TH,,Martin Ellis,EN,,May not be a cave.,Martin Ellis,EN,,South-east of Ratchaburi.
3988,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,03/09/2012,03/09/2012,https://www.thailandcaves.shepton.org.uk,Tham Phra,RB0033,,13.633319319654984,99.74999142604003,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,"The hill is 15 km north-north-east of Chom Bueng, just east of the Royal Ratchaburo Golf Club and 500 m west of the H3089."
3989,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,21/12/2016,21/12/2016,https://www.thailandcaves.shepton.org.uk,Tham Phra,RB0034,,13.375587506568275,99.79702351597165,0,,0,0,,,TH,,Martin Ellis,EN,,There is a small shrine cave in the temple grounds.,Martin Ellis,EN,,Khao Tham Thalu is a small hill to the left of the H4 3km north of the intersection with the H35. Turn left onto the H3206 from the H4 and drive 2.5km west.
3990,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,03/09/2012,03/09/2012,https://www.thailandcaves.shepton.org.uk,Wat Khao Tham,RB0037,,13.633319319654984,99.74999142604003,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,"The temple is 500 m west of the H3089, to the east of the Royal Ratchaburi Golf Club."
3991,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,01/09/2012,01/09/2012,https://www.thailandcaves.shepton.org.uk,Ban Khao Tham,RB0038,,13.716649314027533,99.76665209987992,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,
3992,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,11/07/2012,11/07/2012,https://www.thailandcaves.shepton.org.uk,Ban Khao Tham,RB0039,,13.483318437579099,99.69999013240813,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,
3993,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,01/09/2012,01/09/2012,https://www.thailandcaves.shepton.org.uk,Rock Shelter RB0041,RB0041,,13.566652728356607,99.7833217934815,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,A minor archaeological site near Tham Fa Tho.
3994,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,01/01/2016,01/01/2016,https://www.thailandcaves.shepton.org.uk,Tham Din,RB0042,,13.371175692371922,99.73097130120088,35,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,
3995,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,02/10/2015,02/10/2015,https://www.thailandcaves.shepton.org.uk,Tham Rakhang,RB0043,,13.570989160900204,99.76698620179569,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,
3996,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,02/09/2012,02/09/2012,https://www.thailandcaves.shepton.org.uk,Khao Chong Pran Cave 3,RB0044,,13.716649314027533,99.76665209987992,0,,0,0,,,TH,,Martin Ellis,EN,,One of five caves in Khao Chong Phran.,Martin Ellis,EN,,
3997,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,02/09/2012,02/09/2012,https://www.thailandcaves.shepton.org.uk,Khao Chong Pran Cave 4,RB0045,,13.716649314027533,99.76665209987992,0,,0,0,,,TH,,Martin Ellis,EN,,One of five caves in Khao Chong Phran.,Martin Ellis,EN,,
3998,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,02/09/2012,02/09/2012,https://www.thailandcaves.shepton.org.uk,Khao Chong Pran Cave 5,RB0046,,13.716649314027533,99.76665209987992,0,,0,0,,,TH,,Martin Ellis,EN,,One of five caves in Khao Chong Phran.,Martin Ellis,EN,,
4000,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,02/09/2012,02/09/2012,https://www.thailandcaves.shepton.org.uk,Tham Hin,RB0048,,13.645365297804046,99.27601205311453,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,The Tham Hin Priest's Campsite is 3 km north-west of Ban Tham Hin.
4001,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,22/04/2019,22/04/2019,https://www.thailandcaves.shepton.org.uk,Tham Khao Chum Dong,RB0049,,13.558003350330132,99.61399776191718,107,,150,25,,,TH,,Martin Ellis,EN,,"A large cave passage, which is often more than 15 m wide and 4 m high, slopes upwards. The cave first reaches a large skylight, then an even bigger one, both of which are inhabited by birds. Beyond the second skylight there is a high aven which appears to have a piece of wood across the large drop.",Martin Ellis,EN,,The temple is near Ban Nam Phu on the H3207. Follow the steps up to an impressive entrance with Buddha looking out over the flat countryside below.
4002,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,02/09/2012,02/09/2012,https://www.thailandcaves.shepton.org.uk,Tham Khao Suan Luang,RB0050,,13.596235769396651,99.74529910492609,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,"The temple is half way between Ko Phlapphla and Khao Raeng, to the west of the H3089."
4003,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,21/12/2016,21/12/2016,https://www.thailandcaves.shepton.org.uk,Tham Nam,RB0051,,13.697999561071615,99.75691886785292,25,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,From Nang Kaeo go north on the H3089 for 1km to a crossroads with an isolated limestone hill to the north-west. Turn west at the crossroads and after 400m turn right (north) to the temple which is on the western side of the hill. The cave and temple are signposted.
4004,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,17/08/2013,17/08/2013,https://www.thailandcaves.shepton.org.uk,Tham Singto Thong,RB0052,,13.36400154441226,99.64600043814828,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,"The temple is half way between Chom Bueng and Pak Chong, to the north of the H3087."
4006,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,01/01/2016,01/01/2016,https://www.thailandcaves.shepton.org.uk,Tham Puket Sakkai Sin,RB0054,,13.430986511945822,99.76167126132006,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,The Tham Puket Sakkai Sin Priest's Campsite is 2 km south of the H3337 at Ban Khao Phra-ek.
4007,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,10/11/2016,10/11/2016,https://www.thailandcaves.shepton.org.uk,Tham Phraya Prap,RB0055,,13.583629866069563,99.75494631667974,20,,0,0,,,TH,,Martin Ellis,EN,,The cave is long enough to have a dark section.,Martin Ellis,EN,,"In a small, isolated limestone outcrop, rising from the plain. The whole formation is only a few kilometres long and is being quarried away by the cement industry."
4009,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,02/09/2012,02/09/2012,https://www.thailandcaves.shepton.org.uk,Tham Khao Nom Tai,RB0057,,13.711604519816449,99.75773924889904,0,,0,0,,,TH,,Martin Ellis,EN,,This a large limestone cavern which had two entrances in the outcrop.,Martin Ellis,EN,,
4010,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,22/04/2019,22/04/2019,https://www.thailandcaves.shepton.org.uk,Tham Singto Kaeo,RB0058,,13.752134847974519,99.58239424753735,120,,100,20,,,TH,,Martin Ellis,EN,,"A Buddhist cave with a number of statues. Probably the most interesting aspect was a number of religious wall paintings which are distinctive and of a very high quality. At the end of the painted section there is a high aven with many bats, near to which is a skylight.  A short small passage leads to a large passage which slopes steeply upwards to a large entrance.",Martin Ellis,EN,,Park at Wat Tham Singto Kaeo and walk up the steps to the cave.
4011,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,13/11/2015,13/11/2015,https://www.thailandcaves.shepton.org.uk,Tham Khao Noi,RB0059,,13.718982751540612,99.56899455560105,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,
4012,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,20/06/2016,20/06/2016,https://www.thailandcaves.shepton.org.uk,Tham Mongkut,RB0060,,13.700721181638203,99.60585845383486,93,,75,0,,,TH,,Martin Ellis,EN,,"30 steps lead up to the phreatic half-tube entrance. This soon opens into a daylit chamber with Buddha statue. From here there is about 50 m of passage leading to a chamber lit by a skylight with another Buddha statue. The cave is reported to continue to a second entrance, but this passage is dangerous as it is home to cobras. Another side passage was also reported to be dangerous.",Martin Ellis,EN,,"Is signed just north of Pak Chong to the east of the H4030. The temple is about 2 km from the highway at the foot of a small, isolated limestone hill."
4013,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,17/08/2013,17/08/2013,https://www.thailandcaves.shepton.org.uk,Tham Wat Khao Pin Thon,RB0062,,13.6599998103965,99.68799827698776,0,,100,60,,,TH,,Martin Ellis,EN,,"This is a small cave is in a small karst that sees very few visitors and it may be necessary to visit the local monk to have someone unlock the gates. Once inside the cave is cathedral like in size and stature rising 50 or 60m up to a covered opening. The floor has been tiled and the cave is obviously a place of serenity for local monks rather than a tourist attraction that contained around 10 Buddhas, the main image being seated and standing about 4m.",Martin Ellis,EN,,"From the H4 take the H3291 north-west towards Ban Kho Phlapla. After 3.8km turn left (west) onto the H3087. After 4.4km, just past the railway, the H3087 turns right (north) while the H3207 continues straight on. Turn north along the H3087 and follow it for 10km. At the top of a hill the turning to Tham Khao Bin is on the left (south). Turn right (north) off the H3087 downhill along a road signed to Ban Pak Chong for 7km to a crossroads with Wat Khao Pin Thon on the left. The cave is in a small limestone hill just to the north of the wat."
4014,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,02/09/2012,02/09/2012,https://www.thailandcaves.shepton.org.uk,Tham Kaeo,RB0063,,13.599708626641316,99.74500492578358,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,
4015,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,29/06/2012,29/06/2012,https://www.thailandcaves.shepton.org.uk,Tham Mangkorn Thong,RB0065,,13.460224663384105,99.73830786081994,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,
4016,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,01/01/2016,01/01/2016,https://www.thailandcaves.shepton.org.uk,Tham Senanee,RB0066,,13.373895132920275,99.72857841765288,50,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,
4017,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,14/12/2013,14/12/2013,https://www.thailandcaves.shepton.org.uk,Khao Thalu,RB0067,,13.693982659956202,99.60683992461313,100,,20,0,,,TH,,Martin Ellis,EN,,"The arch is about 10 m wide, 30 m high and about 20 m long.",Martin Ellis,EN,,The hole through the hill is very obvious when driving into the temple.
4018,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,09/01/2012,09/01/2012,https://www.thailandcaves.shepton.org.uk,Tham Khao Khan Hok,RB0068,,13.678704724186026,99.53922418174231,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,
4019,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,10/11/2016,10/11/2016,https://www.thailandcaves.shepton.org.uk,Tham Nong Chik,RB0069,,13.460224663384105,99.73830786081994,0,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,14km south-west of Ratchaburi.
4020,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,09/09/2018,09/09/2018,https://www.thailandcaves.shepton.org.uk,Tham Thalu,RB0070,,13.370786634426775,99.79118065629704,30,,300,15,,,TH,,Martin Ellis,EN,,"A pleasant temple cave with attractive reclining Buddha. The passage continued upwards for 100 m to a second entrance. A monk reported that a side passage on the right continued for 200 m, but was always too low to stand.  - This doesn't appear to be the same Tham Thalu as RB0053.",Martin Ellis,EN,,"The cave is in a temple beside the H4013, 300 m north of the junction with the H3206."
4021,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,14/12/2013,14/12/2013,https://www.thailandcaves.shepton.org.uk,Tham Wat Khao Phra,RB0071,,13.741658533502507,99.74583965296202,25,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,
4022,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,13/11/2015,13/11/2015,https://www.thailandcaves.shepton.org.uk,Tham Din,RB0072,,13.718982751540612,99.56899455560105,0,,20,0,,,TH,,Martin Ellis,EN,,A 20m long cave in the base of a cliff. The cave has a small collection of statues.,Martin Ellis,EN,,
4023,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,13/11/2015,13/11/2015,https://www.thailandcaves.shepton.org.uk,Tham Maetoranee,RB0073,,13.720179305288905,99.56767489401169,132,,50,15,,,TH,,Martin Ellis,EN,,A passage slopes down with concrete steps and a wooden ladder. The entrance passage reaches a chamber with a horizontal mud floor. At the end of the chamber with an aven with climbing potential.,Martin Ellis,EN,,The cave is signposted from about 100 metres along a 1.5 km nature trail.
4024,karstlink:UndergroundCavity ,Martin Ellis,CC-BY-SA,26/12/2017,26/12/2017,https://www.thailandcaves.shepton.org.uk,Tham Wat Takaeng,RB0074,,13.587077979674866,99.76573462896481,20,,0,0,,,TH,,Martin Ellis,EN,,,Martin Ellis,EN,,
